START_DATE,END_DATE,START,STOP,MILES,PURPOSE
2024-05-17 07:02:00,2024-05-17 07:17:00,Boulogne-Billancourt,Boulogne-Billancourt,2.37,Commute
2024-04-09 10:59:00,2024-04-09 11:23:00,Nanterre,Saint-Denis,7.17,Business
2024-07-22 12:15:00,2024-07-22 12:39:00,Móstoles,Pozuelo de Alarcón,10.64,Commute
2024-08-31 17:45:00,2024-08-31 18:19:00,Lisb0n,Marseille,11.55,Customer Visit
2024-11-21 12:02:00,2024-11-21 12:45:00,Móstoles,Getafe,16.44,Commute
2024-06-05 06:02:00,2024-06-05 06:34:00,Oeiras,Loures,10.2,Customer Visit
2024-02-04 19:22:00,2024-02-04 19:54:00,Fuenlabrada,Fuenlabrada,5.78,Commute
2024-04-17 23:56:00,2024-04-18 00:33:00,Créteil,Nanterre,12.34,Customer Visit
2024-11-01 09:09:00,2024-11-01 09:50:00,Aix-en-Provence,Martigues,13.54,Commute
2024-09-27 22:49:00,2024-09-27 23:36:00,Vénissieux,Oullins,12.52,
2024-08-18 10:16:00,2024-08-18 10:24:00,Marseille,Aubagne,1.54,Commute
2024-03-30 14:08:00,2024-03-30 14:41:00,Créteil,Saint-Denis,9.32,Airport
2024-12-03 23:31:00,2024-12-04 00:03:00,Aix123,Martigues,9.03,
2024-10-12 12:10:00,2024-10-12 12:41:00,Getafe,Fuenlabrada,14.31,Airport
2024-01-24 06:32:00,2024-01-24 07:26:00,Boulogne-Billancourt,Paris,15.37,Commute
2024-05-31 12:23:00,2024-05-31 12:48:00,Pozuelo de Alarcón,Fuenlabrada,9.2,Meeting
2024-01-25 21:17:00,2024-01-25 21:42:00,Créteil,Saint-Denis,7.53,Meeting
2024-02-20 07:00:00,2024-02-20 07:16:00,Fuenlabrada,Fuenlabrada,2.63,Customer Visit
2024-10-28 18:28:00,2024-10-28 19:20:00,Issy-les-Moulineaux,Boulogne-Billancourt,12.73,Shopping
2024-06-02 08:45:00,2024-06-02 09:17:00,Lisbon,Almada,5.76,Shopping
2024-11-10 14:49:00,2024-11-10 15:23:00,Amadora,Lisbon,10.77,Business
2024-10-17 18:10:00,2024-10-17 18:25:00,Vitrolles,Aix-en-Provence,3.37,Commute
2024-12-15 21:50:00,2024-12-15 22:20:00,Boulogne-Billancourt,Créteil,10.92,Commute
2024-10-31 13:08:00,2024-10-31 13:38:00,Unknown Location,Vénissieux,6.77,Business
2024-04-05 18:00:00,2024-04-05 18:36:00,Pozuelo de Alarcón,Alcorcón,9.02,Meeting
2024-09-18 16:07:00,2024-09-18 16:44:00,Pozuelo de Alarcón,Móstoles,6.83,Commute
2024-02-19 23:43:00,2024-02-20 00:17:00,Martigues,Aubagne,10.31,Customer Visit
2024-09-01 16:32:00,2024-09-01 16:56:00,Paris,Créteil,6.49,Business
2024-10-10 17:43:00,2024-10-10 18:16:00,Leganés,Alcorcón,9.9,Business
2024-01-01 06:46:00,2024-01-01 07:42:00,Leganés,Fuenlabrada,14.59,Commute
2024-04-18 10:17:00,2024-04-18 11:00:00,Créteil,Versailles,14.7,Commute
2024-09-05 22:41:00,2024-09-05 22:53:00,Boulogne-Billancourt,Créteil,5.11,Business
2024-02-07 18:59:00,2024-02-07 19:46:00,Créteil,Versailles,14.84,
2024-10-21 17:00:00,2024-10-21 17:27:00,Madrid,Getafe,10.94,Business
2024-01-23 17:14:00,2024-01-23 17:23:00,Madrid,Pozuelo de Alarcón,0.8,Commute
2024-01-03 21:16:00,2024-01-03 21:55:00,Oullins,Villeurbanne,13.32,Airport
2024-04-26 10:51:00,2024-04-26 11:25:00,La Ciotat,Vitrolles,9.86,Airport
2024-07-30 08:39:00,2024-07-30 09:09:00,La Ciotat,Aubagne,5.11,Customer Visit
2024-02-06 07:16:00,2024-02-06 07:47:00,Versailles,Nanterre,13.51,Business
2024-07-03 20:16:00,2024-07-03 20:39:00,Fuenlabrada,Getafe,7.82,Meal/Entertain
2024-10-06 19:02:00,2024-10-06 19:32:00,Issy-les-Moulineaux,Versailles,6.94,Errand
2024-06-11 13:24:00,2024-06-11 14:14:00,Aix-en-Provence,Aubagne,16.56,Meal/Entertain
2024-08-16 20:59:00,2024-08-16 21:15:00,Salon-de-Provence,Aix-en-Provence,1.92,Commute
2024-01-05 07:34:00,2024-01-05 07:56:00,Caluire-et-Cuire,Lyon,5.52,Airport
2024-11-03 09:56:00,2024-11-03 10:29:00,Paris,Issy-les-Moulineaux,11.91,Airport
2024-12-26 20:43:00,2024-12-26 21:58:00,Cascais,Sintra,19.41,Customer Visit
2024-02-12 11:00:00,2024-02-12 11:18:00,Créteil,Créteil,2.92,Airport
2024-08-01 07:05:00,2024-08-01 07:19:00,Nanterre,Créteil,4.26,Business
2024-11-12 16:02:00,2024-11-12 16:44:00,Getafe,Alcorcón,14.92,Commute
2024-10-08 07:59:00,2024-10-08 08:25:00,Madrid,Pozuelo de Alarcón,7.13,Commute
2024-05-27 12:19:00,2024-05-27 12:38:00,Martigues,Marse!lle,5.52,
2024-11-09 15:04:00,2024-11-09 15:30:00,Madrid,Madrid,5.89,Business
2024-05-04 17:43:00,2024-05-04 18:06:00,Marseille,Salon-de-Provence,5.27,Commute
2024-07-22 19:58:00,2024-07-22 20:04:00,Lyon,Lyon,1.85,Meeting
2024-09-13 14:44:00,2024-09-13 15:24:00,Versailles,Saint-Denis,11.35,
2024-07-20 21:29:00,2024-07-20 21:49:00,Loures,Oeiras,6.07,Business
2024-07-13 16:16:00,2024-07-13 16:45:00,Nanterre,Nanterre,3.89,Business
2024-10-20 10:14:00,2024-10-20 10:48:00,Versailles,Boulogne-Billancourt,12.02,Airport
2024-01-24 17:15:00,2024-01-24 17:33:00,Aix123,Madrid,1.43,Customer Visit
2024-04-22 10:39:00,2024-04-22 11:47:00,Bron,Villeurbanne,17.85,Commute
2024-10-16 11:05:00,2024-10-16 11:42:00,Aubagne,Martigues,9.32,Commute
2024-12-21 10:29:00,2024-12-21 10:47:00,Leganés,Leganés,4.2,Customer Visit
2024-06-25 11:14:00,2024-06-25 11:34:00,Versailles,Paris,7.71,Business
2024-09-25 09:33:00,2024-09-25 09:59:00,Versailles,Boulogne-Billancourt,6.3,Business
2024-10-08 08:46:00,2024-10-08 09:24:00,Nanterre,Saint-Denis,10.22,Commute
2024-09-21 07:45:00,2024-09-21 08:11:00,Martigues,Aix-en-Provence,9.86,Commute
2024-03-20 22:58:00,2024-03-20 23:26:00,Boulogne-Billancourt,Issy-les-Moulineaux,6.01,Meeting
2024-03-11 11:46:00,2024-03-11 12:04:00,Leganés,Alcorcón,6.59,
2024-03-20 07:16:00,2024-03-20 07:29:00,Saint-Denis,Nanterre,2.36,Business
2024-02-03 19:23:00,2024-02-03 19:54:00,Loures,Amadora,7.06,Airport
2024-05-21 10:14:00,2024-05-21 10:31:00,Martigues,Martigues,3.04,Meal/Entertain
2024-03-07 22:05:00,2024-03-07 22:33:00,Vénissieux,Villeurbanne,7.79,Business
2024-10-31 13:59:00,2024-10-31 14:14:00,Bron,Oullins,6.52,Commute
2024-11-02 08:26:00,2024-11-02 08:37:00,Caluire-et-Cuire,Caluire-et-Cuire,3.03,Meeting
2024-01-15 14:15:00,2024-01-15 14:50:00,Lisbon,Sintra,9.36,Business
2024-04-13 09:26:00,2024-04-13 09:52:00,Madrid,Móstoles,7.53,Customer Visit
2024-12-24 18:59:00,2024-12-24 19:35:00,Caluire-et-Cuire,Bron,13.83,Commute
2024-01-19 20:27:00,2024-01-19 20:38:00,Leganés,Alcorcón,0.8,Commute
2024-04-07 10:54:00,2024-04-07 11:20:00,Issy-les-Moulineaux,Boulogne-Billancourt,4.74,Business
2024-06-24 23:44:00,2024-06-24 23:58:00,Madrid,Madrid,4.26,Shopping
2024-09-09 09:47:00,2024-09-09 10:05:00,Saint-Denis,Issy-les-Moulineaux,7.82,Meeting
2024-10-13 16:51:00,2024-10-13 17:30:00,Martigues,Salon-de-Provence,13.76,Business
2024-04-30 13:15:00,2024-04-30 13:40:00,Oeiras,Amadora,11.59,Commute
2024-01-15 17:46:00,2024-01-15 18:36:00,Pozuelo de Alarcón,Madrid,16.01,Commute
2024-08-20 18:37:00,2024-08-20 19:21:00,Alcorcón,Fuenlabrada,12.55,Commute
2024-08-29 14:25:00,2024-08-29 14:53:00,Loures,Almada,6.96,Commute
2024-03-31 16:18:00,2024-03-31 16:55:00,Alcorcón,Madrid,11.08,Business
2024-07-23 10:20:00,2024-07-23 11:08:00,Sintra,Loures,11.84,Business
2024-05-21 10:15:00,2024-05-21 10:44:00,Vénissieux,Villeurbanne,6.58,Business
2024-10-25 12:15:00,2024-10-25 12:47:00,Oeiras,Lisbon,11.87,Meeting
2024-01-29 20:36:00,2024-01-29 20:57:00,Lyon,Bron,6.99,Airport
2024-09-28 17:58:00,2024-09-28 18:23:00,Lyon,Oullins,9.41,Commute
2024-04-17 17:52:00,2024-04-17 18:17:00,Créteil,Paris,7.87,Commute
2024-09-11 12:41:00,2024-09-11 13:17:00,Alcorcón,Fuenlabrada,9.53,Business
2024-08-15 20:28:00,2024-08-15 20:35:00,Loures,Loures,0.8,Business
2024-11-26 07:59:00,2024-11-26 08:32:00,Aubagne,La Ciotat,7.04,Shopping
2024-01-24 07:01:00,2024-01-24 08:05:00,Pozuelo de Alarcón,Móstoles,18.02,Meeting
2024-01-14 15:14:00,2024-01-14 15:28:00,Martigues,Martigues,2.75,Business
2024-03-25 07:12:00,2024-03-25 07:40:00,Boulogne-Billancourt,Créteil,12.18,Commute
2024-11-19 21:50:00,2024-11-19 22:01:00,Saint-Priest,Saint-Priest,2.34,Meeting
2024-08-14 13:44:00,2024-08-14 14:03:00,Caluire-et-Cuire,Oullins,4.46,Meeting
2024-04-25 10:14:00,2024-04-25 10:27:00,Aix-en-Provence,Aix-en-Provence,2.16,Customer Visit
2024-04-05 18:38:00,2024-04-05 19:18:00,Lyon,Villeurbanne,12.35,Business
2024-07-21 09:22:00,2024-07-21 09:45:00,Pozuelo de Alarcón,Pozuelo de Alarcón,2.11,Business
2024-09-09 19:59:00,2024-09-09 20:19:00,Amadora,Loures,5.71,Meal/Entertain
2024-04-17 12:44:00,2024-04-17 13:01:00,Pozuelo de Alarcón,Getafe,2.78,Business
2024-12-09 10:45:00,2024-12-09 11:28:00,Créteil,Issy-les-Moulineaux,13.34,Commute
2024-12-01 07:57:00,2024-12-01 08:20:00,Aix-en-Provence,Aix-en-Provence,4.58,Business
2024-05-19 18:43:00,2024-05-19 19:11:00,Martigues,Aix-en-Provence,7.31,Meeting
2024-06-14 10:00:00,2024-06-14 10:29:00,Madrid,Alcorcón,9.25,Meeting
2024-04-27 21:42:00,2024-04-27 22:26:00,Getafe,Madrid,14.21,Airport
2024-08-07 14:04:00,2024-08-07 14:20:00,Salon-de-Provence,Vitrolles,6.07,Commute
2024-07-11 12:37:00,2024-07-11 13:12:00,Vitrolles,Marseille,13.8,Meeting
2024-03-22 06:04:00,2024-03-22 06:13:00,Villeurbanne,Villeurbanne,0.8,Commute
2024-11-13 18:29:00,2024-11-13 18:54:00,Créteil,Boulogne-Billancourt,4.72,Errand
2024-09-04 13:05:00,2024-09-04 14:04:00,Caluire-et-Cuire,Bron,18.51,Commute
2024-08-31 23:26:00,2024-09-01 00:07:00,Versailles,Issy-les-Moulineaux,8.96,Meeting
2024-02-16 18:21:00,2024-02-16 18:36:00,Loures,Lisb0n,3.52,Business
2024-06-29 06:49:00,2024-06-29 07:24:00,Salon-de-Provence,Vitrolles,9.47,Meeting
2024-12-30 07:00:00,2024-12-30 07:32:00,Nanterre,Saint-Denis,10.61,Commute
2024-06-07 08:26:00,2024-06-07 09:06:00,Vénissieux,Oullins,8.91,Meeting
2024-05-05 17:20:00,2024-05-05 17:29:00,Saint-Priest,Vénissieux,3.25,Business
2024-11-21 17:08:00,2024-11-21 17:29:00,Créteil,Nanterre,2.78,Business
2024-06-28 09:10:00,2024-06-28 09:26:00,Paris,Créteil,6.02,Business
2024-06-27 15:26:00,2024-06-27 16:01:00,Aubagne,Marseille,12.25,Meeting
2024-02-07 15:39:00,2024-02-07 15:57:00,Almada,Oeiras,3.55,Airport
2024-10-21 14:56:00,2024-10-21 15:50:00,Aix-en-Provence,Aix123,13.94,Commute
2024-09-13 19:08:00,2024-09-13 19:14:00,Martigues,Aix-en-Provence,0.8,Meeting
2024-03-21 09:00:00,2024-03-21 09:16:00,Sintra,Loures,2.68,Business
2024-06-03 22:22:00,2024-06-03 22:28:00,Lyon,Villeurbanne,1.23,Commute
2024-05-22 19:54:00,2024-05-22 20:40:00,Leganés,Fuenlabrada,13.77,Business
2024-07-01 09:08:00,2024-07-01 09:42:00,Saint-Denis,Paris,14.25,Errand
2024-08-29 06:35:00,2024-08-29 06:54:00,Leganés,Alcorcón,2.55,Meeting
2024-04-06 14:44:00,2024-04-06 15:17:00,Saint-Denis,Paris,7.41,Meeting
2024-07-27 11:59:00,2024-07-27 12:11:00,Boulogne-Billancourt,Créteil,2.05,Business
2024-02-25 06:19:00,2024-02-25 07:18:00,Getafe,Alcorcón,15.28,Business
2024-11-29 16:45:00,2024-11-29 17:07:00,Caluire-et-Cuire,Oullins,9.92,Business
2024-09-06 20:56:00,2024-09-06 21:12:00,Alcorcón,Madrid,4.21,Meeting
2024-03-24 11:52:00,2024-03-24 12:28:00,Paris,Versailles,11.52,Shopping
2024-03-09 22:09:00,2024-03-09 22:36:00,Vénissieux,Bron,9.66,Business
2024-04-11 14:26:00,2024-04-11 14:58:00,Boulogne-Billancourt,Créteil,11.63,Business
2024-08-06 10:49:00,2024-08-06 11:12:00,Martigues,Aubagne,8.33,Commute
2024-03-29 13:47:00,2024-03-29 14:20:00,Vitrolles,Salon-de-Provence,11.9,Business
2024-10-03 15:29:00,2024-10-03 16:01:00,Getafe,Leganés,9.77,Business
2024-07-10 07:28:00,2024-07-10 08:01:00,Martigues,Marseille,14.52,Commute
2024-08-31 21:20:00,2024-08-31 21:55:00,Oeiras,Loures,12.37,Customer Visit
2024-08-13 10:50:00,2024-08-13 11:24:00,Salon-de-Provence,Aix-en-Provence,9.79,Meeting
2024-10-26 16:24:00,2024-10-26 16:50:00,Issy-les-Moulineaux,Boulogne-Billancourt,7.85,Customer Visit
2024-02-09 11:06:00,2024-02-09 11:52:00,La Ciotat,Aix-en-Provence,13.4,Meeting
2024-10-10 19:51:00,2024-10-10 20:25:00,Saint-Denis,Créteil,6.81,
2024-06-29 09:37:00,2024-06-29 10:11:00,Marseille,Aix-en-Provence,11.88,Meeting
2024-03-29 11:09:00,2024-03-29 11:23:00,Aix-en-Provence,Salon-de-Provence,4.57,Commute
2024-07-11 11:24:00,2024-07-11 11:47:00,Aix-en-Provence,La Ciotat,8.89,Business
2024-04-10 12:18:00,2024-04-10 12:38:00,Créteil,Boulogne-Billancourt,9.35,Airport
2024-01-11 11:00:00,2024-01-11 11:06:00,Lisbon,Loures,2.41,Commute
2024-12-15 20:31:00,2024-12-15 21:02:00,Caluire-et-Cuire,Lyon,8.53,Business
2024-04-04 20:58:00,2024-04-04 21:41:00,Versailles,Boulogne-Billancourt,13.44,Business
2024-02-12 10:51:00,2024-02-12 11:45:00,Nanterre,Lyon#,16.29,Commute
2024-03-18 16:20:00,2024-03-18 16:42:00,Villeurbanne,Villeurbanne,3.73,Business
2024-04-02 07:27:00,2024-04-02 07:58:00,Bron,Oullins,8.02,Airport
2024-10-02 07:02:00,2024-10-02 07:14:00,Saint-Denis,Saint-Denis,2.58,Business
2024-03-18 09:53:00,2024-03-18 10:07:00,Fuenlabrada,Madrid,4.92,Business
2024-07-24 15:57:00,2024-07-24 16:26:00,Aix123,Marseille,7.15,Meeting
2024-12-10 06:02:00,2024-12-10 06:20:00,Vénissieux,Lyon,3.07,Customer Visit
2024-05-24 18:47:00,2024-05-24 19:02:00,Cascais,Loures,0.8,Meeting
2024-04-01 08:12:00,2024-04-01 08:33:00,Martigues,Martigues,2.95,Customer Visit
2024-09-18 09:05:00,2024-09-18 09:22:00,Nanterre,Nanterre,3.18,Airport
2024-09-26 09:41:00,2024-09-26 10:17:00,Issy-les-Moulineaux,Saint-Denis,11.65,Meeting
2024-02-01 06:22:00,2024-02-01 06:40:00,Saint-Denis,Saint-Denis,4.66,Airport
2024-05-18 13:56:00,2024-05-18 14:27:00,Villeurbanne,Vénissieux,8.78,Customer Visit
2024-10-16 07:03:00,2024-10-16 07:25:00,Vitrolles,Aix-en-Provence,8.22,Meeting
2024-09-13 18:43:00,2024-09-13 19:39:00,Oullins,Bron,16.62,Errand
2024-11-19 23:58:00,2024-11-20 00:25:00,Versailles,Issy-les-Moulineaux,4.9,Meeting
2024-04-07 10:42:00,2024-04-07 10:54:00,Bron,Villeurbanne,4.99,Meal/Entertain
2024-04-24 17:57:00,2024-04-24 18:36:00,Loures,Lisbon,10.04,Airport
2024-09-03 21:24:00,2024-09-03 21:38:00,Marseille,Aubagne,6.52,Commute
2024-11-30 14:15:00,2024-11-30 14:36:00,Martigues,La Ciotat,1.11,Business
2024-09-30 13:34:00,2024-09-30 13:59:00,Bron,Lyon,3.34,Meeting
2024-07-11 17:44:00,2024-07-11 18:09:00,Saint-Priest,Oullins,9.8,Airport
2024-09-16 11:21:00,2024-09-16 11:46:00,Villeurbanne,Bron,6.71,Commute
2024-11-07 06:28:00,2024-11-07 06:50:00,Martigues,Aubagne,7.59,Meeting
2024-01-02 23:50:00,2024-01-03 00:36:00,Alcorcón,Leganés,12.96,Business
2024-02-08 22:12:00,2024-02-08 22:46:00,Vitrolles,Salon-de-Provence,10.36,Commute
2024-10-24 23:51:00,2024-10-25 00:17:00,Madrid,Leganés,7.29,Business
2024-03-26 22:51:00,2024-03-26 23:29:00,Saint-Denis,Par1s,13.33,Customer Visit
2024-02-01 06:53:00,2024-02-01 07:15:00,Paris,Paris,4.39,Meeting
2024-01-22 16:30:00,2024-01-22 17:18:00,Leganés,Getafe,17.72,Errand
2024-07-31 13:00:00,2024-07-31 13:28:00,Caluire-et-Cuire,Bron,8.53,Meeting
2024-11-01 17:41:00,2024-11-01 18:06:00,Madrid,Madrid,5.26,Business
2024-10-18 07:32:00,2024-10-18 07:59:00,Cascais,Loures,8.1,Commute
2024-11-19 12:27:00,2024-11-19 12:33:00,Loures,Loures,1.77,Business
2024-10-31 07:25:00,2024-10-31 07:52:00,Nanterre,Versailles,9.31,Business
2024-03-05 09:20:00,2024-03-05 09:50:00,Sintra,Cascais,10.32,Commute
2024-01-05 16:15:00,2024-01-05 16:37:00,Bron,Bron,5.38,Business
2024-06-04 23:18:00,2024-06-04 23:47:00,Aubagne,Vitrolles,5.33,Errand
2024-09-07 08:08:00,2024-09-07 09:00:00,La Ciotat,Aix-en-Provence,15.4,Commute
2024-12-03 11:05:00,2024-12-03 11:56:00,Boulogne-Billancourt,Créteil,13.28,Commute
2024-10-01 23:46:00,2024-10-02 00:39:00,Aubagne,Salon-de-Provence,15.91,Customer Visit
2024-06-26 10:45:00,2024-06-26 11:48:00,Créteil,Nanterre,17.83,Business
2024-11-22 07:23:00,2024-11-22 07:41:00,Saint-Denis,Nanterre,4.82,Meeting
2024-03-13 15:28:00,2024-03-13 15:46:00,Vénissieux,Villeurbanne,5.25,Commute
2024-10-19 20:12:00,2024-10-19 20:27:00,Leganés,Leganés,1.69,Airport
2024-02-12 08:44:00,2024-02-12 09:23:00,Marseille,La Ciotat,7.39,Business
2024-09-30 11:51:00,2024-09-30 12:25:00,Caluire-et-Cuire,Bron,8.43,Commute
2024-06-09 11:07:00,2024-06-09 12:01:00,Alcorcón,Getafe,16.92,Airport
2024-09-19 07:06:00,2024-09-19 07:42:00,Créteil,Nanterre,9.01,Customer Visit
2024-07-12 11:37:00,2024-07-12 12:17:00,Saint-Priest,Vénissieux,7.69,Commute
2024-11-18 19:16:00,2024-11-18 20:04:00,Nanterre,Saint-Denis,12.84,Errand
2024-10-22 06:34:00,2024-10-22 07:04:00,La Ciotat,Marseille,7.69,Commute
2024-05-27 11:41:00,2024-05-27 12:05:00,Vitrolles,Vitrolles,2.71,Commute
2024-08-12 11:35:00,2024-08-12 11:57:00,Almada,Sintra,3.12,Meeting
2024-10-30 07:11:00,2024-10-30 07:34:00,Alcorcón,Pozuelo de Alarcón,1.7,Airport
2024-06-02 22:34:00,2024-06-02 22:48:00,Martigues,Salon-de-Provence,5.25,Customer Visit
2024-02-20 14:50:00,2024-02-20 15:16:00,Madrid,Alcorcón,8.52,Shopping
2024-04-21 06:13:00,2024-04-21 06:23:00,Getafe,Móstoles,2.98,Business
2024-02-10 14:58:00,2024-02-10 15:22:00,Caluire-et-Cuire,Aix123,3.72,Customer Visit
2024-01-25 17:20:00,2024-01-25 17:37:00,Issy-les-Moulineaux,Créteil,0.8,Commute
2024-10-02 06:48:00,2024-10-02 07:14:00,Sintra,Oeiras,4.65,Airport
2024-05-03 08:00:00,2024-05-03 08:29:00,Issy-les-Moulineaux,Boulogne-Billancourt,11.66,Business
2024-05-04 19:02:00,2024-05-04 19:49:00,Saint-Denis,Nanterre,11.72,Commute
2024-08-24 12:25:00,2024-08-24 12:52:00,Saint-Denis,Créteil,8.23,Commute
2024-08-13 08:13:00,2024-08-13 08:45:00,Salon-de-Provence,Aix-en-Provence,7.2,Business
2024-08-08 08:23:00,2024-08-08 08:53:00,La Ciotat,Vitrolles,8.81,Meeting
2024-10-17 11:22:00,2024-10-17 12:00:00,Marseille,La Ciotat,14.74,Meeting
2024-04-03 20:01:00,2024-04-03 20:17:00,Nanterre,Issy-les-Moulineaux,3.5,Commute
2024-09-23 08:24:00,2024-09-23 08:46:00,Oullins,Bron,4.18,Commute
2024-04-14 16:34:00,2024-04-14 17:15:00,Fuenlabrada,Madrid,13.43,Meeting
2024-10-13 23:00:00,2024-10-13 23:11:00,Issy-les-Moulineaux,Nanterre,4.59,Business
2024-05-12 14:29:00,2024-05-12 14:35:00,Boulogne-Billancourt,Nanterre,0.8,Commute
2024-07-24 14:44:00,2024-07-24 15:17:00,Nanterre,Paris,13.42,Commute
2024-09-17 20:48:00,2024-09-17 21:12:00,Fuenlabrada,Madrid,5.99,Shopping
2024-08-20 10:54:00,2024-08-20 11:20:00,Lisbon,Oeiras,7.32,Meeting
2024-05-18 07:12:00,2024-05-18 07:40:00,Madrid,Móstoles,12.44,Customer Visit
2024-07-02 22:14:00,2024-07-02 22:32:00,Caluire-et-Cuire,Saint-Priest,0.8,Commute
2024-06-27 12:32:00,2024-06-27 13:09:00,Versailles,Nanterre,14.44,Shopping
2024-01-21 14:04:00,2024-01-21 14:51:00,Amadora,Sintra,12.5,Customer Visit
2024-02-03 06:03:00,2024-02-03 06:30:00,Madrid,Pozuelo de Alarcón,5.67,Customer Visit
2024-05-02 23:41:00,2024-05-03 00:03:00,Martigues,La Ciotat,4.48,Commute
2024-10-12 21:09:00,2024-10-12 21:30:00,Vitrolles,Vitrolles,2.62,Business
2024-04-04 15:00:00,2024-04-04 15:33:00,Móstoles,Getafe,9.3,Customer Visit
2024-07-14 22:27:00,2024-07-14 22:40:00,Aix-en-Provence,Aix-en-Provence,4.6,Business
2024-01-17 16:49:00,2024-01-17 16:59:00,Paris,Paris,1.46,Customer Visit
2024-08-26 21:38:00,2024-08-26 21:44:00,Fuenlabrada,Fuenlabrada,2.36,Business
2024-04-20 20:05:00,2024-04-20 20:20:00,Villeurbanne,Saint-Priest,7.21,Customer Visit
2024-08-29 08:41:00,2024-08-29 08:55:00,Aix-en-Provence,Aix-en-Provence,4.31,Airport
2024-09-10 09:36:00,2024-09-10 10:27:00,Issy-les-Moulineaux,Nanterre,13.35,Customer Visit
2024-03-15 13:48:00,2024-03-15 14:06:00,Cascais,Sintra,3.34,Commute
2024-10-27 14:48:00,2024-10-27 15:31:00,Amadora,Oeiras,12.28,Business
2024-08-30 11:24:00,2024-08-30 12:10:00,Loures,Sintra,10.99,Customer Visit
2024-11-04 15:46:00,2024-11-04 16:31:00,Créteil,Nanterre,16.95,Meeting
2024-01-19 10:06:00,2024-01-19 10:55:00,Vitrolles,Salon-de-Provence,14.19,Business
2024-10-01 19:16:00,2024-10-01 19:48:00,Saint-Denis,Paris,10.78,Airport
2024-01-05 22:33:00,2024-01-05 23:23:00,Móstoles,Getafe,12.69,
2024-11-13 10:05:00,2024-11-13 10:23:00,Créteil,Issy-les-Moulineaux,6.69,Commute
2024-11-16 10:53:00,2024-11-16 11:16:00,Saint-Priest,Caluire-et-Cuire,7.82,Commute
2024-10-20 22:26:00,2024-10-20 22:56:00,Saint-Denis,Versailles,7.12,Business
2024-03-16 06:22:00,2024-03-16 06:47:00,Issy-les-Moulineaux,Par1s,3.97,Airport
2024-07-25 20:15:00,2024-07-25 20:39:00,Madrid,Madrid,4.88,Airport
2024-07-26 06:01:00,2024-07-26 06:23:00,Saint-Denis,Créteil,9.12,Commute
2024-10-24 23:49:00,2024-10-25 00:19:00,Saint-Denis,Issy-les-Moulineaux,10.4,Shopping
2024-02-12 23:27:00,2024-02-13 00:02:00,Marseille,Martigues,11.19,Commute
2024-05-07 19:07:00,2024-05-07 19:20:00,Paris,Paris,1.67,Airport
2024-06-17 22:09:00,2024-06-17 22:34:00,Versailles,Versailles,4.84,Airport
2024-05-02 14:26:00,2024-05-02 15:08:00,Paris,Versailles,10.75,Commute
2024-08-09 20:09:00,2024-08-09 20:25:00,Caluire-et-Cuire,Vénissieux,2.24,Errand
2024-03-18 10:41:00,2024-03-18 11:07:00,Vénissieux,Oullins,10.95,Airport
2024-09-28 17:32:00,2024-09-28 18:02:00,Oeiras,Amadora,8.75,Business
2024-08-20 06:00:00,2024-08-20 06:26:00,Aix-en-Provence,Aubagne,6.58,Commute
2024-02-29 19:04:00,2024-02-29 19:30:00,Issy-les-Moulineaux,Boulogne-Billancourt,6.27,Business
2024-11-04 11:14:00,2024-11-04 11:28:00,Oeiras,Cascais,3.69,Business
2024-03-30 12:57:00,2024-03-30 13:11:00,Paris,Paris,3.24,Airport
2024-08-07 19:48:00,2024-08-07 20:07:00,Cascais,Cascais,3.49,Business
2024-06-05 11:57:00,2024-06-05 12:24:00,Fuenlabrada,Leganés,9.09,Meal/Entertain
2024-07-06 21:46:00,2024-07-06 22:18:00,Almada,Cascais,8.96,Business
2024-08-03 08:31:00,2024-08-03 09:05:00,Créteil,Boulogne-Billancourt,7.6,Meeting
2024-01-02 22:25:00,2024-01-02 22:42:00,Nanterre,Issy-les-Moulineaux,4.89,Commute
2024-02-09 20:56:00,2024-02-09 21:03:00,Vénissieux,Caluire-et-Cuire,0.9,Commute
2024-11-23 12:23:00,2024-11-23 12:52:00,Madri$d,Caluire-et-Cuire,7.14,Meeting
2024-03-05 13:20:00,2024-03-05 14:03:00,Saint-Denis,Créteil,13.36,Meal/Entertain
2024-11-22 19:53:00,2024-11-22 20:15:00,Nanterre,Issy-les-Moulineaux,8.64,Business
2024-05-21 15:41:00,2024-05-21 16:04:00,Vénissieux,Villeurbanne,2.83,Meeting
2024-12-08 19:14:00,2024-12-08 19:43:00,Créteil,Boulogne-Billancourt,6.74,Business
2024-05-21 19:34:00,2024-05-21 19:54:00,Madri$d,Martigues,7.97,Meeting
2024-07-08 15:12:00,2024-07-08 16:00:00,Madrid,Getafe,14.25,Customer Visit
2024-11-08 22:27:00,2024-11-08 22:43:00,Par1s,Madrid,0.8,Business
2024-04-13 09:38:00,2024-04-13 09:44:00,Créteil,Saint-Denis,0.8,
2024-08-31 09:15:00,2024-08-31 09:36:00,Marseille,Marseille,3.33,Shopping
2024-02-23 18:56:00,2024-02-23 19:16:00,La Ciotat,Salon-de-Provence,7.42,Customer Visit
2024-11-21 20:52:00,2024-11-21 21:21:00,Loures,Lisbon,7.89,Customer Visit
2024-03-02 06:30:00,2024-03-02 06:58:00,Loures,Loures,3.61,Business
